"url","lang","title","category","intro","content","time"
"https://sohoa.vnexpress.net/photo/nha-thong-minh/khoa-cua-xiaomi-dung-van-tay-dieu-khien-qua-smartphone-3795163.html","vi","Khóa cửa Xiaomi dùng vân tay điều khiển qua smartphone","Điện tử gia dụng","Aqara S2 dùng cảm biến vân tay một chạm tương tự trên smartphone, theo dõi trạng thái, điều khiển nhà thông minh qua ứng dụng riêng.","Khóa cửa vân tay thông minh, điều khiển qua smartphone Khóa cửa vân tay Aqara S2 có thể kết nối với hệ thống nhà thông minh với giá khoảng gần 8 triệu đồng.","20-08-2018_14-00-00"
"https://sohoa.vnexpress.net/tin-tuc/dien-tu-gia-dung/nha-thong-minh/xiaomi-ra-camera-an-ninh-moi-gia-chua-toi-20-usd-3778926.html","vi","Xiaomi ra camera an ninh mới giá chưa tới 20 USD","Điện tử gia dụng","Model mới có kiểu dáng ít thay đổi, giữ độ phân giải Full HD, điều khiển qua ứng dụng nhưng giá dưới 20 USD (khoảng 450.000 đồng).","Thiết kế camera an ninh mới của Xiaomi không khác phiên bản ra mắt cuối năm 2017. Mẫu camera mới của Xiaomi được giới thiệu trên trang bán hàng riêng của hãng là Youpin cho thị trường Trung Quốc. Sản phẩm vẫn thuộc thương hiệu Mijia của chính Xiaomi thay vì một công ty con là Yi Technology. Thay đổi đáng chú ý nhất về thiết kế là phần thân camera chứa linh kiện được sơn trắng. Mặt trước của sản phẩm gần như không có sự thay đổi nào. Các hình ảnh giới thiệu cho thấy phần mềm điều khiển có giao diện khác so với camera an ninh Full HD hiện tại. Khác biệt đáng kể nhất là phần thân sau hoàn toàn màu trắng. Thông số kỹ thuật của sản phẩm vẫn là khả năng quay video chuẩn Full HD tốc độ 20 hình/giây, góc quay rộng 130 độ. Dữ liệu được ghi vào thẻ nhớ, ổ cứng mạng hoặc qua dịch vụ lưu trữ điện toán đám mây. Theo Xiaomi, sản phẩm tích hợp khả năng nhận diện chuyển động qua trí tuệ nhân tạo (AI) nên cho độ chính xác cao hơn. Mijia Smart Camera trang bị hệ thống đèn hồng ngoại để quay đêm. Khoảng cách tối đa để thu được hình ảnh là 10 mét. Giao diện xem và điều khiển trên mẫu camera mới. Giá bán của sản phẩm là 129 tệ, tương đương 450.000 đồng. Phiên bản Full HD trước đó của Xiaomi đang bán tại Việt Nam với giá khoảng hơn 800.000 đồng. Tuấn Hưng","19-07-2018_14-30-00"
"https://sohoa.vnexpress.net/photo/nha-thong-minh/bon-cau-tu-lam-sach-dau-tien-the-gioi-3779052.html","vi","Bồn cầu tự làm sạch đầu tiên thế giới","Điện tử gia dụng","Bồn cầu Spinx có khả năng tự làm sạch cả trên bề mặt và phía trong một cách tự động.","Cách hoạt động của bồn cầu thông minh theo GiGadgets","17-07-2018_15-25-00"
"https://sohoa.vnexpress.net/tin-tuc/dien-tu-gia-dung/nha-thong-minh/thung-rac-thong-minh-tu-dong-mo-han-kin-tui-dung-3785641.html","vi","Thùng rác thông minh tự đóng mở hàn kín túi đựng","Điện tử gia dụng","Townew Smart Trash tự mở nắp khi đưa tay lên phía trên và tự đóng hoặc hàn kín túi đựng khi phát hiện rác đã đầy.","Thùng rác thông minh tự đóng mở, hàn kín túi đựng Thùng rác thông minh của Xiaomi. Thùng rác thông minh Townew Smart Trash là một sản phẩm dạng gọi vốn mới của Xiaomi trên trang chính thức Youpin của hãng. Model này được rao giá ban đầu là 199 nhân dân tệ (tương đương hơn 700.000 đồng). Chỉ sau hai ngày đăng tải, sản phẩm đã thu hút gần 8.000 đơn đặt hàng, vượt mức mong muốn là 2.000 chiếc. Townew Smart Trash có thiết kế đơn giản với màu trắng chủ đạo đặc trưng của các sản phẩm từ Xiaomi. Kích thước của thùng hơi nhỏ, 21 x 31 x 40 cm, dung tích 15,5 lít và nặng 3,5 kg, phù hợp với phòng làm việc riêng. Sản phẩm sử dụng cảm biến cho phép nắp tự động mở khi phát hiện chuyển động tay phía trên. Phần nắp được chia làm hai tầng chính. Ngoài nắp mở phía trên cho rác, phía dưới còn thêm một tầng nắp cho phép người dùng thay túi rác. Khi nắp phía trên không thể đóng, thùng rác sẽ nhận biết rác đã bị đầy và tự động hàn nắp túi để người dùng loại bỏ, đảm bảo vệ sinh. Thiết bị còn có đèn LED chiếu sáng bên trong và sử dụng pin chờ lên tới 35 ngày. Tuy nhiên, Xiaomi không nói rõ sản phẩm sử dụng chuẩn sạc USB hay qua cắm điện 220V trực tiếp. Tuấn Hưng","01-08-2018_07-00-00"
"https://sohoa.vnexpress.net/tin-tuc/dien-tu-gia-dung/nha-thong-minh/samsung-tencent-thanh-lap-lien-minh-ai-chong-lai-apple-va-google-3785610.html","vi","Samsung Tencent thành lập liên minh AI chống lại Apple và Google","Điện tử gia dụng","Hai tập đoàn lớn của Hàn Quốc và Trung Quốc bắt tay nhau để phát triển thiết bị AI, nhằm chống lại áp lực từ các hãng công nghệ Mỹ.","Theo BusinessKorea , Samsung Electronics và Tencent đang cùng nhau đầu tư vào lĩnh vực loa thông minh và giải pháp cho các trò chơi điện tử. ""Vào đầu năm nay, Samsung Electronics và Tencent đã đồng ý đầu tư vào các giải pháp trò chơi và loa thông minh. Hai công ty hiện thảo luận về các vấn đề kinh doanh thực tế"", một quan chức trong ngành công nghiệp cho biết. ""Họ dự kiến sẽ thành lập một công ty liên doanh"". So với các đối thủ, Samsung có phần chậm chạp hơn khi chuyển hướng sang thị trường loa thông minh. Năm nay, công ty mới bắt đầu tích hợp Bixby vào các thiết bị này. Thông qua sự hợp tác với Tencent, công ty thậm chí có thể phần nào đảo ngược lại cả lĩnh vực kinh doanh smartphone đang bết bát của mình ở Trung Quốc. Năm 2014, Samsung đứng đầu thị trường điện thoại thông minh ở quốc gia đông dân nhất thế giới này, nhưng hiện giờ, thị phần của nó đã giảm xuống chỉ còn khoảng 3% trong quý IV năm ngoái. Còn Tencent đang cố gắng tìm một bước đột phá mới ngoài lĩnh vực chơi game trực tuyến, nội dung đóng góp hơn 70% doanh thu của công ty trong năm ngoái. Ở Trung Quốc, trong lĩnh vực trí tuệ nhân tạo, Tencent đứng sau các đối thủ cạnh tranh là Baidu và Alibaba. Dù là công ty game lớn nhất thế giới và là công ty sở hữu nền tảng Internet lớn nhất tại Trung Quốc, cũng như Samsung, hãng này khá chậm chân trong việc phát triển trí thông minh nhân tạo. Dẫu vậy, ứng dụng nhắn tin của Tencent là WeChat có hơn 980 triệu người dùng hoạt động hàng tháng. Công ty hiện sử dụng công nghệ AI trong lĩnh vực tin tức và có kế hoạch mở rộng công nghệ này cho các phương tiện tự lái trong tương lai. Tencent cũng đang đầu tư cho 5 công ty về AI của Mỹ. Một giám đốc cao cấp của công ty cho biết: ""Sự kết hợp giữa công nghệ smartphone của Samsung và nền tảng Internet của Tencent sẽ tạo ra các sản phẩm và dịch vụ trí tuệ nhân tạo lý tưởng nhất"". Theo nhiều chuyên gia, sự hợp tác này cũng cho phép cả hai công ty đạt được phần nào mục đích của mình. Samsung đang mở rộng việc ứng dụng trợ lý ảo Bixby ngoài điện thoại thông minh, như cho thiết bị gia dụng và TV. Với sự hỗ trợ của Tencent, Samsung sẽ bớt được nhiều khó khăn. Mục tiêu cuối cùng của liên minh giữa Samsung và Tencent là dẫn đầu trong thị trường nhà thông minh. Đặc biệt, loa thông minh với trợ lý AI sẽ là trung tâm của cả nền tảng, không chỉ với các thiết bị trong nhà mà cả ngoài trời. Sự hợp tác giữa hai công ty lớn này sẽ giúp gia tăng sự thống trị cũng như giảm bớt các ảnh hưởng từ những đối thủ cạnh tranh đến sau trong tương lai. Hai công ty cũng đang xem xét việc thâm nhập thị trường toàn cầu, bên ngoài Hàn Quốc và Trung Quốc. Google hiện chiếm lĩnh thị trường lớn về loa thông minh dựa trên hệ điều hành Android. Ngoài ra, HomePod của Apple và Echo của Amazon cũng đang có sự cạnh tranh gay gắt để kiểm soát thị trường này. Tại Hàn Quốc, Naver và Kakao là hai công ty lớn đang giành giật nhau từng chút một của ""miếng bánh ngọt"" thị trường loa thông minh. Bảo Nam","31-07-2018_16-15-00"
"https://sohoa.vnexpress.net/tin-tuc/dien-tu-gia-dung/nha-thong-minh/vali-tich-hop-cam-bien-van-tay-nhu-smartphone-3796674.html","vi","Vali tích hợp cảm biến vân tay như smartphone","Điện tử gia dụng","Thiết bị 90 Minutes Smart Unlock Suitcase có thể lưu tối đa 5 dấu vân tay và thời lượng pin 6 tháng.","Vali 90 Minutes Smart Unlock Suitcase. Vali thông minh là sản phẩm của 90 - một công ty Trung Quốc chuyên làm các sản phẩm phụ kiện du lịch thông minh. Điểm đặc biệt nhất là thiết bị tích hợp cảm biến vân tay một chạm hoạt động tương tự trên smartphone. Công nghệ lõi được cung cấp bởi FPC - một công ty chuyên về cảm biến vân tay của Thụy Điển. Sản phẩm có thể lưu tối đa 5 dấu vân tay. Nguồn điện được cấp bởi 2 pin AA có thời gian chờ là 6 tháng theo nhà sản xuất. Trong trường hợp hết pin, người dùng có thể sử dụng tạm thông qua cổng cấp nguồn microUSB. Vali tích hợp cảm biến vân tay như smartphone Video mở khóa vali bằng vân tya. Lớp vỏ của vali được làm bằng polycarbonate, kết cấu hỗn hợp 3 lớp chịu áp lực lớn. Khung của vali được làm từ nhôm 6 series có thể chống va đập, tăng độ ổn định và chống biến dạng. Khả năng chịu tải của sản phẩm tối đa là 14 kg (kích thước 20 inch cho hành lý cỡ xách tay phổ thông). Vali có các màu sắc lựa chọn là vàng, xanh và đen. Giá bán 999 nhân dân tệ, tương đương khoảng 3,5 triệu đồng. Tuấn Hưng","22-08-2018_23-15-00"
"https://sohoa.vnexpress.net/photo/nha-thong-minh/robot-thu-hoach-ot-ngot-tu-dong-3793669.html","vi","Robot thu hoạch ớt ngọt tự động","Điện tử gia dụng","Sweeper Robot tự nhận diện vị trí các quả đang có trên cây và tự động thu hoạch các quả chín.","Robot tự thu hoạch rau củ tự động Video: In The Know Innovation","17-08-2018_09-40-00"
"https://sohoa.vnexpress.net/photo/dien-tu-gia-dung/canh-tay-robot-cho-nguoi-luoi-rua-bat-3779931.html","vi","Cánh tay robot cho người lười rửa bát","Điện tử gia dụng","Thiết bị được giới thiệu giúp việc làm sạch bát đĩa trở nên nhẹ nhàng hơn, hỗ trợ nhiều kích thước khác nhau, kể cả thìa đũa.","'Cánh tay' robot cho người lười rửa bát Video: Amazon","19-07-2018_07-27-00"
"https://sohoa.vnexpress.net/photo/nha-thong-minh/cua-tu-dong-cho-nha-thong-minh-3779554.html","vi","Cửa tự động cho nhà thông minh","Điện tử gia dụng","Những cánh cổng tự động với thiết kế đóng mở lạ mắt cùng khả năng kết nối từ xa là lựa chọn đáng cân nhắc cho ngôi nhà hiện đại.","Cửa tự động độc đáo cho nhà thông minh theo GiGadgets","18-07-2018_19-00-00"
"https://sohoa.vnexpress.net/photo/nha-thong-minh/tai-sao-cam-bien-trong-toilet-tu-dong-hay-hong-3789535.html","vi","Tại sao cảm biến trong toilet tự động hay hỏng","Điện tử gia dụng","Tư thế ngồi, quần áo, bụi bẩn... có thể khiến cảm biến bồn cầu hoạt động sai cách, lúc xả nước lúc không.","Lý do cảm biến nhà vệ sinh thường hỏng (theo Business Insider )","09-08-2018_00-00-00"
